9.625513757304131612e-01,7.061782778846326103e-02,4.771462949502036643e-01,4.344534123302819850e+00
4.452036996919505052e-01,9.960619679072868493e-01,8.497192347851513228e-01,6.635045794736308622e+00
2.310173634109334850e-01,2.683827685052654344e-01,8.370319358258240250e-01,5.323088013855483247e+00
8.426554396861593021e-01,6.195522866017280084e-01,1.574257716986439126e-01,7.703635265916817687e+00
9.296418980040118685e-01,8.380550436866750497e-01,1.299679377780159628e-01,6.338192696385442026e+00
1.384060784039667924e-01,6.416088225922776944e-01,9.585228647450727557e-01,4.318130299052228338e+00
2.985587079105744834e-02,9.408929607829028541e-01,4.698628308161018063e-01,9.340380362676189208e+00
1.848216106030720063e-02,9.988225850660397143e-01,7.557449485123864941e-01,5.611545412267087585e+00
7.844637104591019039e-01,8.800650659615305571e-01,7.642244361164914901e-01,4.871350521828214042e+00
2.186185195196248543e-01,8.564975710620456040e-01,9.440896212401417298e-02,7.359644858066499040e+00
8.064502838669855844e-01,4.436772265241807345e-01,9.428161222607013281e-01,8.207081040188640486e+00
8.898231464716881423e-01,9.804114663333171054e-01,1.567786469104089919e-01,5.787069447223849750e+00
2.806278030913056387e-01,2.237932658468611002e-02,1.017338325441805580e-01,5.096043585907177764e+00
5.427992130515982838e-01,4.008960973445041542e-02,7.235964167295118044e-01,6.681031304399611237e+00
6.123357149609154337e-02,9.661896670935077314e-01,1.176203262756090329e-01,4.315970924711733936e+00
2.542997904819747079e-01,6.180092112990107633e-01,4.347065054853039845e-01,9.268534660057513364e+00
3.787861175557438731e-02,5.500659065920532331e-01,1.240081533287334947e-01,5.795951010880915355e+00
8.961057015034111783e-01,2.696901587864751759e-01,4.202083640063498660e-01,7.016058563870598341e+00
5.504723764987821122e-01,3.759627475096496418e-01,1.354888014283237574e-01,6.996760543978320257e+00
4.581830614307629279e-01,6.666226999517490537e-01,3.439419602327734582e-01,6.056446943585187981e+00
8.922144300913127379e-01,9.179704152024115160e-01,3.149565070277047241e-01,5.821357488143415360e+00
3.208807235204865771e-01,2.177745017061692989e-01,7.907593541145888638e-01,9.119797282871184407e+00
2.169554027103537397e-02,4.604148187204976095e-01,9.263967829431837275e-01,5.982781197423160613e+00
8.585944299012914227e-01,5.937624120080808865e-01,8.158240185639553665e-02,9.881104366933925576e+00
7.475725546651079689e-02,6.607051834638375531e-01,9.997881316931295226e-01,7.620851613475908337e+00
9.653024998850578964e-01,6.916842990464951990e-01,3.313728843867235208e-01,4.198638399375295371e+00
4.793279233699421216e-02,7.081682767368993048e-01,1.951048646760638050e-01,6.582539329168472619e+00
3.886993312590784067e-01,9.174172343139864738e-01,9.494361322027651262e-01,6.549363101984969404e+00
9.000052923803032456e-01,7.159220475757496205e-01,1.642156009519685211e-01,4.404384111822547077e+00
2.547757115917003157e-01,9.973168754590613361e-01,3.050153305057127229e-01,4.410533357310026048e+00
3.554230577146167969e-01,8.398297169096768933e-01,5.769639024015019713e-01,8.459033539060927254e+00
2.110343274192261198e-02,3.823493107304689609e-01,6.689306543711666109e-01,8.174566420374237197e+00
6.766863104203341139e-01,3.795000596298794271e-01,5.632536593323245189e-01,7.358731109217046651e+00
5.561166647063713331e-01,7.260560093322008246e-01,4.519462121003035016e-01,4.738247905131846238e+00
3.775863263642119660e-01,9.403452546098254317e-01,5.112777213090524686e-02,7.400636678919834566e+00
3.927701441377799974e-01,3.654894911746050523e-01,5.916241654186595866e-01,8.633498717650153864e+00
5.919916431751359731e-01,2.305754312522937388e-01,7.406725141958525604e-02,9.089587724427811821e+00
5.289051058325719978e-01,5.685429231426408769e-02,9.971431620612392077e-02,8.129935719240165781e+00
5.066191672647141209e-01,1.533955095032704108e-01,6.724429133991294272e-02,6.219985516265677639e+00
9.266693942566381903e-01,3.247961935849511539e-01,9.706174880621021295e-01,4.986826009938884141e+00
7.559569777577737071e-01,6.857975524377448728e-01,7.777102111954169450e-01,9.572099882594017117e+00
2.269812252437404254e-01,9.356035412670637985e-02,2.741699715247056801e-01,8.302139641038277063e+00
2.578506651946127493e-01,5.467752799203875469e-01,9.864656948396191005e-01,7.553061068527995303e+00
1.512051408512455897e-01,8.178591827194425790e-02,4.020087628480412123e-01,9.937967737477674035e+00
4.750306447580123770e-01,7.817465620827734885e-01,8.351633584153801415e-01,4.535992013774935216e+00
7.641919763392190923e-02,1.413043565017666481e-01,3.682812417775029878e-01,6.849465975449470001e+00
6.929462946686785196e-01,1.850586119277146668e-01,1.185313262701711556e-01,6.728002921337434827e+00
3.239806677932243195e-01,8.503875337829136516e-02,3.544971799627210096e-01,6.075245873366548643e+00
8.282002829974273173e-01,4.770969866982653906e-01,8.663249474441280240e-01,9.360361574913163452e+00
6.563568199673653902e-01,6.091822680434461068e-01,6.573359309001629569e-01,9.463417607545483889e+00
4.944636537098437978e-01,6.769260087266675274e-01,4.369735645723268336e-01,6.526365168776763426e+00
7.528303234758035867e-01,2.492434531240490525e-01,1.712082535011648643e-01,5.867990214216120215e+00
3.459981625454822129e-01,3.536236248110441460e-01,8.023827406373208460e-01,9.883361928381209083e+00
9.427580251414381385e-01,4.141589889370617117e-01,2.736645665014258988e-02,4.068715447237654992e+00
9.498013758620185154e-01,3.930864105322418034e-01,7.671339610355091265e-01,4.581769369267329139e+00
8.355757121188280845e-01,6.511324518525900551e-01,5.567555323515842591e-01,8.311686580028908367e+00
5.077630864908200259e-03,3.245866384791156189e-01,5.273120577993440916e-01,5.537595171826378504e+00
1.475793561786267194e-01,8.700728590429651632e-02,3.897043676056588524e-02,8.564470910868681841e+00
5.153395424689698467e-01,3.047949804123257778e-01,3.623369524564722388e-01,4.400322020876951790e+00
8.538038893641667348e-01,9.642435750580514719e-01,3.865057256265140850e-01,5.701728245404511952e+00
8.685255723631873925e-01,9.249826865484268579e-01,6.523071500959825020e-01,9.832704246269631909e+00
1.630988152493654253e-01,6.780151968908033622e-01,1.463571301267126978e-01,7.461780340469123196e+00
7.929073178737822136e-02,3.434242487082560524e-01,5.696571155014943377e-01,8.649728339318880188e+00
8.820181453832952601e-01,4.011837841943264316e-01,3.664215421220941016e-01,6.203813910822323585e+00
4.541228252056626058e-01,3.098007464705568870e-01,9.207291507363233318e-01,5.454657124813609315e+00
3.682852279900359349e-01,1.917229665776721825e-01,3.081550384654373476e-01,4.417933784580027279e+00
3.445683541339964462e-01,2.027727306280248110e-01,3.417293258694512614e-01,6.702044553089963941e+00
8.935353046071106142e-01,8.430786569134426367e-01,1.913298818211113250e-01,6.539317543562982671e+00
3.700292185176390358e-01,4.936213184403496212e-01,1.048210046525563932e-01,8.187883564598692487e+00
5.922250172418480618e-01,4.215132473402229962e-01,9.938172313530434510e-01,8.990976221330612361e+00
3.640256324383173148e-02,2.050095738104684706e-02,6.978855754014321455e-01,9.148492597770845336e+00
8.544310724824996095e-01,8.452014851349850533e-01,7.116896491792563673e-01,7.652084386627350909e+00
7.244550785378334190e-03,6.912017409870858664e-01,7.569338015030879774e-02,4.843048947625087308e+00
8.313850269374245539e-02,1.946443097917444076e-01,2.066887490959914420e-01,9.944954930592949438e+00
5.666682836773850873e-03,4.660665323154536965e-01,3.876243582395656473e-01,7.849006022790537607e+00
8.533782755705849876e-01,3.102286280582076117e-01,6.636788025276534331e-01,6.835878162688148407e+00
8.671344890027692376e-01,2.687066101036247323e-01,2.455564092497006801e-01,5.178981936191481950e+00
1.002650806239178127e-01,8.864052398188464466e-01,5.401542031903915353e-01,9.648702854672865925e+00
5.777437283757937969e-01,5.377396682291003538e-01,2.273099755084528883e-02,9.134432517282242259e+00
5.395327615475047356e-01,8.595764062563924224e-01,6.162205945766650039e-01,6.077823091143748968e+00
6.648982203696273130e-01,5.838270495209123556e-01,5.342720363632664782e-01,8.265574376765851383e+00
3.283844531467404737e-01,9.863760020384078064e-01,6.574522111537450808e-02,6.977344400387181622e+00
5.588186470778383486e-01,2.541927977784691484e-01,9.752260886887333946e-01,6.110690581055743920e+00
4.313743149880634453e-01,2.184069907788855902e-01,5.632220484765827484e-01,4.221938988775039370e+00
3.149437350757863241e-01,7.339673164627177337e-01,9.490230261137166945e-01,8.635056682795815064e+00
1.398318314736016754e-01,2.116787452441314388e-01,8.763998637698464655e-01,4.861713246135503042e+00
7.320668570943491549e-01,2.243081629496641582e-01,1.529934946272494267e-01,7.219951990061048264e+00
8.646398253990662530e-01,4.313278567778873196e-01,7.195007732616871543e-01,9.099616154990151529e+00
5.548866752907993805e-01,6.395212131629336438e-01,6.555244917668560101e-01,5.634307206467163098e+00
9.716981234443171633e-01,5.355957219656848345e-02,2.429298488992046590e-01,7.023206384915236633e+00
1.950073618278709286e-01,7.150337212174441293e-01,3.173160411379204460e-01,7.969979703673711668e+00
3.084566261701848777e-02,7.829886458858179576e-01,3.478429520457856361e-01,9.759315264928309475e+00
2.804022976342035456e-01,8.811668159920127419e-01,9.724781165918895409e-01,6.575734002902773767e+00
5.344332594238474510e-01,1.404415229496127626e-01,6.128273164070303647e-01,8.525896372450905147e+00
6.638880733814709334e-01,4.852996948544500144e-01,4.516234178734472859e-01,7.331653125628931456e+00
5.130237504869786802e-01,6.812325440397496434e-01,5.350881667068210223e-01,7.885264921559150153e+00
9.630372718904868234e-01,5.377692007101894101e-01,4.438947560652661828e-01,9.464495454144755016e+00
4.739686870180952472e-01,5.367942369604894459e-02,6.396664435616895572e-01,5.744904867837349549e+00
7.836890068179950264e-01,5.876428502558161959e-01,3.064873000395275104e-01,4.238704039330889017e+00
5.222784533209184898e-01,9.654264087462738342e-02,2.372484930990066410e-01,5.140938064776077177e+00
8.766233087588385375e-01,9.465412073687071715e-01,1.885547794452225867e-01,4.435422587145295026e+00
5.621514530240093732e-01,4.030462845816789041e-01,5.834660533369651070e-02,4.033394041924825757e+00
1.836130613051140115e-01,7.232828987902388818e-01,6.571251646436091498e-01,5.514374467221010434e+00
2.316747571667369110e-01,8.173566223617048099e-01,4.297267950116885338e-01,7.778623963006760178e+00
8.306079169823289421e-01,2.972620974848547704e-01,1.247806923351870712e-01,4.500478512000672282e+00
2.452923488675187169e-01,2.267979045788279802e-01,9.240146560083365435e-01,8.144335698295193993e+00
3.760247119444921626e-01,3.786695272600135720e-01,3.104092492715870844e-01,4.532595336129219277e+00
6.565602732735736913e-01,6.260747762156234630e-01,1.262666520492019551e-01,6.503120254312786841e+00
5.751870514186919747e-01,7.440584059269732542e-01,5.738375441624657958e-01,8.076142500719853956e+00
7.412116205916765566e-01,6.815897005721482937e-01,6.163971757998510936e-01,6.519369058620640089e+00
9.172258094717223864e-01,1.950151239851963814e-01,4.387625968971505808e-01,4.989437991698942199e+00
9.599605731216143134e-01,2.950296198653131752e-01,5.242234722012040216e-01,8.851025125959704809e+00
7.219039650686465137e-02,5.284806756758807511e-01,6.655531075728164936e-01,9.906615357635951469e+00
6.145181628851008604e-01,4.479726564536566924e-01,2.199236787778177105e-01,6.736645963962896388e+00
5.140628091916508158e-01,7.931256013476652988e-01,7.402240161962723164e-01,7.620810313134178671e+00
9.951432402393303178e-01,7.964451179329447017e-01,1.653636602691765933e-01,4.132339266886228657e+00
6.452626850280726023e-01,4.339116092709247585e-01,9.281503328618079252e-01,6.503231867386767284e+00
2.388178703347706433e-01,4.209661050252996306e-01,5.732769218202440342e-01,4.615527521133545363e+00
3.188195930289494662e-01,9.707338431987776461e-01,6.117535195553321925e-01,8.389763444945231186e+00
1.538428857988538567e-01,9.576937422637317177e-01,1.294337069838532583e-01,4.595960344870752223e+00
3.878253935573691136e-01,2.456340682161217703e-02,6.825238933287874898e-01,8.165178793768857801e+00
6.724389316050393139e-01,3.363215781467698839e-01,3.942947575230647539e-01,4.591519359438912318e+00
5.834656558505701973e-01,9.995704735683454967e-01,6.289934905044897162e-01,9.088991926324206716e+00
4.189643602869645989e-01,4.062864415778635330e-01,7.093393034310857548e-02,9.826402343050920862e+00
6.581813682113105690e-01,9.765765108417386875e-01,8.014870009921893912e-01,4.586492353416452339e+00
6.431046882800708353e-01,6.052898675973650278e-02,2.102877876633864052e-01,7.271393544449711754e+00
1.989635933496336495e-01,5.840001871662134914e-01,8.154199143601170707e-01,8.631027725912604254e+00
3.217980164054914383e-01,2.308864150056969544e-01,5.366994861314761112e-01,4.153725484648143507e+00
5.706649513389399075e-01,3.125286277709576899e-01,1.360808119201307731e-01,6.495861506646370742e+00
2.939197104807299565e-01,5.107969650449726284e-01,4.637891539620594417e-01,6.881283029239838811e+00
6.813272613598997385e-02,3.140098141476068694e-01,9.123834287136699528e-01,8.721105572283805785e+00
3.931036523595833332e-01,5.802334927589292146e-01,5.141555917607297799e-01,7.446851940724963370e+00
9.050489035839203167e-01,5.354977836713354922e-01,3.996399329243568443e-01,7.490385240228725650e+00
2.153052972312082813e-01,8.266184704223712432e-01,9.870730008989941906e-01,9.279335756034255311e+00
4.581326402846899182e-01,4.793704695252034576e-01,9.955398411270809378e-01,7.559706131840390420e+00
1.130195169755500162e-01,4.580427326135063648e-01,1.391711710835094040e-01,6.919597372828377502e+00
7.134661337186744001e-01,7.036490287143104538e-02,9.149795178919881700e-01,4.322322938033719808e+00
2.432483096558536451e-01,2.050251070295046052e-01,4.411650477321314989e-01,6.267263358877915636e+00
6.125562418611816273e-01,8.917578561598076270e-01,7.072435213252337149e-01,9.821116007504141265e+00
6.708870672982856220e-01,6.700858000071925336e-01,4.394949167825816794e-01,4.792850970004153055e+00
5.592555290387013489e-02,4.029456084377556202e-01,2.794584842581318007e-01,9.233298573468736947e+00
5.431223311014558019e-01,6.067626989427754580e-03,4.351941153387404171e-01,5.998722535086885799e+00
3.288323944309724522e-01,1.183762213698912324e-01,5.602078069758751333e-01,6.386162727151846852e+00
4.293070650785424380e-01,7.788521496153476553e-01,8.850721327220756329e-02,9.646095266365964704e+00
3.212476293312451769e-01,5.704746236114709435e-01,4.358017739210540142e-02,4.813937390586614740e+00
4.114860795357597745e-01,8.570374241543421423e-02,8.123447844829921882e-01,9.048714379752819781e+00
3.158489057756136420e-01,4.562681911978766491e-01,2.667887261479233718e-01,4.805578594456309638e+00
5.057151873320236968e-01,6.208696362488246301e-01,1.349968438388244873e-01,6.256298860306256593e+00
3.100748194533330393e-01,8.796997370139469918e-01,1.507265772548019855e-01,6.515409402056752342e+00
8.105750956176144273e-01,7.895967774230384650e-01,3.828834038657595862e-01,4.508992509197911502e+00
4.763622213242894032e-01,4.319947302388644772e-01,9.615240574325523149e-01,7.329241344498194977e+00
6.597906951466443459e-01,6.251487376040028021e-01,1.968241056163255731e-01,8.898395413016929822e+00
6.109406502697066754e-01,3.169672590058146833e-01,5.931880094027571770e-01,4.112268282162938604e+00
5.861370908499478061e-01,2.454696115169262560e-01,7.512695987729264280e-01,9.729413675660072869e+00
9.771743383494772006e-01,8.895240214467394768e-01,4.654064091184305640e-01,6.329300642923854525e+00
5.538724597079728307e-01,8.851668026587897753e-01,4.856293624230932915e-01,8.765049481849889190e+00
9.032968077233242132e-01,1.814734154080432926e-01,3.640572943455746557e-01,7.362244182165804673e+00
8.358782128105279874e-01,2.505352244749504687e-01,8.176781303068711981e-01,9.863022070674610120e+00
6.811844684454255727e-01,8.660523866761759004e-01,6.135924581480594053e-01,7.224951985134504540e+00
5.820967480951235729e-01,6.155750564808770697e-03,8.675431327195091136e-01,5.643842435729290230e+00
5.380916164098309418e-01,5.245127349959390894e-01,6.534259281383463236e-01,4.671480521709698408e+00
2.174274867810626066e-01,3.027480149667157727e-01,5.229846396279013154e-01,8.960678553204807884e+00
4.074894409422683550e-01,8.435412289838261080e-01,9.348235039360515142e-01,5.878124088231492905e+00
6.885231117937673506e-02,9.781729876376102917e-01,8.222498509586070314e-01,4.996824130859987889e+00
2.188519844294912753e-01,9.501839845889483716e-01,9.561760868576609784e-01,5.488345311368015622e+00
8.561887892318094107e-01,8.323955185236396881e-01,6.253055724836112939e-01,7.619727528009448747e+00
4.444513862036748586e-01,4.339076991815878914e-01,7.633629844068248183e-01,6.219951057934476779e+00
6.641838197180810477e-01,8.202261655143232577e-01,5.642924127285999791e-01,5.711669030747354547e+00
9.231185437568075747e-01,2.240732378939191971e-02,9.225154699857914808e-01,7.037388031588019288e+00
4.605312395437075601e-01,9.524519629521955855e-01,2.442047374830826900e-01,5.366866330081256464e+00
8.575252072275413306e-01,7.591980066065089350e-01,6.751606780746255421e-02,7.731979236897734253e+00
1.012731117641397782e-01,7.259152424456357666e-01,3.117271856800220009e-01,4.823085923674932829e+00
7.190802947451526705e-01,5.186656052491421809e-01,6.768268775593667685e-01,6.744437444207771470e+00
9.572794100738213352e-01,7.186666740269287423e-01,5.649536264684138498e-01,7.069163741989056504e+00
9.040762754743706386e-01,2.705798706731326053e-01,8.842438796331671957e-01,5.042159559071382802e+00
9.275482483935293399e-01,3.290467383984728711e-01,4.666484484723171233e-01,6.590720222423259500e+00
3.294771740228585877e-01,5.771107953381044986e-01,8.413843852114677446e-02,9.747392778627194332e+00
2.058705826643181247e-02,7.794487783951732363e-01,1.757121725507471144e-02,8.550917997736142695e+00
7.565944258543577661e-01,4.377493677774424441e-02,3.630177099478327785e-01,7.022361549729276398e+00
8.467594863158934837e-01,3.807451364731029297e-01,5.642234114284854218e-01,6.431317598812807290e+00
9.315950612400777375e-01,7.094951682571667417e-01,4.250827345094402299e-01,9.303186246782649604e+00
6.329758772094175034e-01,5.154383550148861071e-01,6.296475030536921036e-01,7.886236822739927987e+00
8.413982789420658692e-01,9.788717878130087646e-01,2.976272003250202136e-02,5.288229881075741545e+00
5.931521805234596378e-01,6.073145886156485762e-01,3.815655944426291635e-01,8.364363918766041905e+00
5.226127314354819253e-01,4.727743812013603941e-01,8.561584420732304412e-02,6.880308198262303776e+00
1.326533359721385752e-01,8.620393533899238792e-01,1.213262372387733379e-01,7.291054897987501171e+00
4.958058804486249471e-01,6.820796361570521382e-01,9.931368410366481214e-01,5.863373079013062039e+00
2.097395467384414181e-01,1.977546405885816094e-01,8.722699379473464187e-01,7.101505993339642941e+00
6.429054487162489950e-01,5.786336269497707185e-01,3.855756739512872233e-01,9.210571279701074587e+00
1.531779110811470890e-01,3.958979579204758847e-01,3.952897288297025913e-01,7.874216360028249539e+00
2.142141325219989456e-01,6.296305888825911579e-01,1.140630929630440660e-01,9.374338142298054066e+00
9.859929344393685291e-01,4.478201950985286617e-01,1.749225181248060812e-01,7.568389498199618259e+00
7.012063441444996714e-01,9.972852721652941677e-01,2.238837108387659036e-02,4.941210949405253849e+00
9.876490801876813830e-01,6.442259105448439049e-01,2.261956423947529826e-01,5.495935029389171333e+00
7.319700771936641370e-01,9.142015969333073810e-01,1.446906621676747884e-01,6.082260646058787579e+00
2.014130037726813427e-02,6.568792906049774061e-01,9.944069254566862970e-01,9.928746802493147783e+00
9.718278133568016841e-01,3.892848940227104926e-01,6.226570535816560170e-01,8.979841189441511773e+00
1.093881707639910994e-01,8.081549371246289359e-01,8.955866786260971990e-01,6.804889586955420455e+00
8.016944871883225909e-01,5.829397164471377124e-01,9.730752818537066196e-01,6.941112073359368750e+00
8.112055559293605000e-01,8.188867484166417743e-01,6.360919579193143880e-01,5.994063349405500674e+00
7.858343991450800203e-01,4.804858740566330111e-01,4.877410245257954857e-01,9.047153770285994767e+00
6.376899879928189518e-01,4.555829318969109032e-01,5.631372962262800597e-01,9.511531970900449551e+00
8.521834100393620437e-01,2.991690905790599375e-01,6.206000593851159763e-01,6.431577069744024655e+00
4.642161126293615769e-01,4.789617794599391187e-01,8.118873021537216239e-01,8.761618902154225452e+00
5.643365166165236202e-01,8.065497860746145831e-01,6.833661947631630706e-01,7.197123752531808805e+00
1.857661460421944355e-01,8.632199769113795274e-01,5.192900250287013630e-01,8.686690371085504125e+00
3.652995766446479609e-01,7.806308621958637506e-01,9.593139958811177648e-01,6.408314514193898859e+00
8.249876863096822222e-01,5.628457027434765614e-01,5.191533051948652444e-01,6.074147016468060656e+00
5.690023400880506177e-02,9.216036046428996986e-01,7.858991841568392367e-01,6.194614377959583251e+00
4.228025935278452163e-01,3.109626430613446901e-01,4.011739562145630877e-01,8.703149551022807628e+00
2.531530741757134217e-01,6.993882218642063497e-01,7.404689990717059356e-01,5.151288852698455933e+00
8.573701188345365098e-01,7.292070467496460928e-01,4.312528243862348010e-01,6.799383460656473588e+00
9.841909605471229616e-01,3.671962651314173431e-01,3.355669440716160246e-01,8.787837781630802425e+00
6.127606811853631985e-01,2.933133834562664521e-01,1.244221408181100941e-01,6.627720847542674321e+00
6.133608728501751539e-01,3.022713052834802294e-01,6.485825477366135017e-01,6.233282054521917637e+00
9.148148258208061989e-01,3.724914730016775088e-01,5.241500776853895704e-01,5.626885272357117884e+00
7.296933226476564061e-01,5.787956942182764797e-01,2.303878876927741848e-01,5.781046714507295015e+00
7.440928565354522073e-01,9.418233381280823879e-01,3.453049728750123837e-02,6.557986675149073186e+00
2.991424288179834745e-01,9.926621398762733861e-01,6.920193072199568585e-01,6.780693364482164753e+00
2.232461911524247222e-01,9.006602194646513571e-01,4.417545055042902957e-01,7.612912461870211089e+00
5.728755330626932318e-01,5.023993128184343071e-01,4.571505025428370672e-01,9.292844150543563941e+00
3.768450154046243394e-02,4.743313705185431273e-01,2.978850140880858754e-01,4.034300316429050071e+00
3.265637598981326883e-01,6.257277406173713530e-01,3.342949228098545111e-01,6.962203099804292528e+00
7.890157716261376741e-01,3.177051481944882516e-01,8.663846797516524534e-01,6.684414197079215469e+00
1.183378850993213049e-01,7.193648578833775620e-01,3.446649253246765188e-01,7.282414895874425476e+00
7.907708256820356052e-02,1.994683848343867805e-01,5.161674865355003750e-01,5.727640151710918559e+00
4.336506170429157425e-01,7.060346023038456265e-01,8.015906241790429210e-01,8.531158369126000451e+00
2.818170180066841279e-01,6.353035795136179331e-01,1.127927628081224487e-01,7.708682876148422736e+00
5.076364147897098889e-01,7.001572167740303110e-01,1.175306983287822682e-01,5.017874392961036989e+00
1.943021506803066512e-01,7.975675865309510559e-01,2.916405454112280804e-02,6.724027792706291251e+00
4.610252603991270570e-01,1.833247146985924614e-01,6.031213729643190025e-01,6.091894162532639712e+00
9.205128486312053049e-01,3.510590323870523832e-01,4.883435855911808510e-01,7.270076916018522795e+00
3.039090795208722051e-01,5.572000788172322139e-01,6.042955619198215889e-01,5.616139831996176390e+00
7.607225870179615823e-01,7.503238502070332938e-01,7.208682282768303917e-01,9.495218156784190455e+00
8.648020777470120102e-01,1.827741324270758527e-01,9.079205025912661098e-01,5.531040968076808007e+00
5.385579395759351184e-01,3.530491771968464754e-01,9.787668848582841141e-01,5.125831349717487662e+00
2.527938003254226462e-02,8.221049712800483356e-01,8.684961892009945839e-01,6.143963343507829578e+00
4.523487235193418554e-01,4.518949630661154293e-01,2.783467114231553685e-01,7.929046555575062882e+00
1.592163941622108947e-01,2.565282883175423745e-01,8.796341097432086586e-01,7.230611412506650737e+00
9.906527411420710250e-01,9.484438546298449291e-01,5.019853587851240695e-01,6.566998808112298747e+00
